match_id,team1,team2,bo_type,team1_score,team2_score,label,winner,scrape_date,slug,team1_avg_rating,team1_avg_hs_percent,team1_avg_kd_ratio,team1_avg_adr,team1_clutch_rate,team1_total_clutch_attempts,team1_entry_kill_ratio,team1_total_entry_kills,team1_opening_duel_win_rate,team1_total_first_kills,team1_multikill_score,team1_total_multikill_rounds,team1_avg_money_spent,team1_avg_utility_value,team1_plant_success_rate,team1_total_plants,team1_top2_rating,team1_bottom2_rating,team1_rating_spread,team1_team_size,team1_has_awper,team1_has_igl,team2_avg_rating,team2_avg_hs_percent,team2_avg_kd_ratio,team2_avg_adr,team2_clutch_rate,team2_total_clutch_attempts,team2_entry_kill_ratio,team2_total_entry_kills,team2_opening_duel_win_rate,team2_total_first_kills,team2_multikill_score,team2_total_multikill_rounds,team2_avg_money_spent,team2_avg_utility_value,team2_plant_success_rate,team2_total_plants,team2_top2_rating,team2_bottom2_rating,team2_rating_spread,team2_team_size,team2_has_awper,team2_has_igl,map_de_ancient,map_de_anubis,map_de_dust2,map_de_inferno,map_de_mirage,map_de_nuke,map_de_overpass,map_de_train,map_de_vertigo
43693,Nemiga,Espionage,3,2,0,2-0,1,2024-02-10,nemiga-vs-espionage-10-02-2024,6.3778205362757685,0,1.1666374999269735,77.43666666666667,0.0,10,0.0,0,0.75,30,0.0,0,30190.0,4350.0,0.0,0,8.043031121527154,4.873336807012755,3.1696943145143983,10,False,False,5.736486918397086,0,0.8609569646040234,70.51833333333333,0.0,10,0.0,0,0.6666666666666666,20,0.0,0,23395.0,3900.0,0.0,0,6.485797802514817,5.113379910272142,1.3724178922426749,10,False,False,1,0,0,0,0,1,0,0,0
43438,Spirit,Falcons,3,2,0,2-0,1,2024-02-10,spirit-vs-falcons-esports-10-02-2024,6.6577553026904415,0,1.2831060606060607,73.85982142857142,0.0,10,0.0,0,0.7142857142857143,25,0.0,0,23345.0,2670.0,0.0,0,8.416564240176568,5.014526834078902,3.4020374060976657,10,False,False,5.23532168504736,0,0.8969248725131078,61.94583333333333,0.0,10,0.0,0,0.5454545454545454,12,0.0,0,18520.0,2620.0,0.0,0,7.166690063712938,3.719869237732539,3.446820825980399,10,False,False,1,1,0,0,0,0,0,0,0
43765,3DMAX,Apeks,3,0,2,0-2,0,2024-02-11,3dmax-vs-apeks-11-02-2024,5.469432202642222,0,0.7688324175824176,68.65765550239234,0.0,10,0.0,0,0.6296296296296297,17,0.0,0,18780.0,3030.0,0.0,0,6.320019584391847,4.401867832288714,1.9181517521031335,10,False,False,6.3943814979776725,0,1.2717871017871019,78.31315789473685,0.0,10,0.0,0,0.7058823529411765,24,0.0,0,26830.0,2630.0,0.0,0,7.192134685311428,5.646584426940834,1.5455502583705947,10,False,False,1,0,0,1,0,0,0,0,0
43766,Metizport,Apeks,3,2,1,2-1,1,2024-02-11,metizport-vs-apeks-11-02-2024,6.367668767834239,0,1.1701908222496458,76.45039872408293,0.0,15,0.0,0,0.7058823529411765,36,0.0,0,21810.0,3053.3333333333335,0.0,0,9.07963128865575,4.39145488256785,4.6881764060879005,15,False,False,5.702324629874659,0,0.9426426895544543,69.97240829346093,0.0,15,0.0,0,0.6153846153846154,24,0.0,0,17920.0,2980.0,0.0,0,8.335418073705668,4.205029106337953,4.130388967367715,15,False,False,1,0,0,1,1,0,0,0,0
43440,Spirit,FaZe,5,3,0,3-0,1,2024-02-11,faze-vs-spirit-11-02-2024,6.619103929045699,0,1.4184552192446929,82.47348484848484,0.0,15,0.0,0,0.7272727272727273,40,0.0,0,24746.666666666668,3286.6666666666665,0.0,0,9.682644795395598,4.7615915178902775,4.921053277505321,15,False,False,5.4464240892462366,0,0.7723826030637176,64.72790404040404,0.0,15,0.0,0,0.5945945945945946,22,0.0,0,12956.666666666666,2560.0,0.0,0,7.484431638448168,4.2664251240429225,3.2180065144052454,15,False,False,0,0,0,0,1,1,1,0,0
43764,Sprout,Metizport,3,0,3,0-3,0,2024-02-11,sprout-vs-metizport-11-02-2024,5.132349658754404,0,0.6562654992066757,62.54545739348371,0.0,15,0.0,0,0.5,15,0.0,0,8960.0,1880.0,0.0,0,6.54858179423924,4.072430868153269,2.476150926085971,15,False,False,6.895679535735432,0,1.6946827246827247,86.95065789473685,0.0,15,0.0,0,0.6428571428571429,27,0.0,0,17936.666666666668,2273.3333333333335,0.0,0,9.391095476067669,4.951182478543562,4.4399129975241065,15,False,False,0,0,0,1,1,0,0,0,1
43958,9z,LA RUGONETA,3,2,0,2-0,1,2024-02-12,9z-vs-la-rugoneta-12-02-2024,6.49912776374024,0,1.2393315018315019,78.47173913043478,0.0,10,0.0,0,0.7435897435897436,29,0.0,0,27640.0,3660.0,0.0,0,7.541335633502852,5.412431623665647,2.128904009837205,10,False,False,5.522973374680952,0,0.8081475748194015,67.63967391304348,0.0,10,0.0,0,0.6428571428571429,18,0.0,0,19340.0,3610.0,0.0,0,6.302819266731863,4.648347391702724,1.654471875029139,10,False,False,1,0,0,0,0,1,0,0,0
43962,Case,Dusty Roots,3,2,0,2-0,1,2024-02-12,case-esports-vs-dusty-roots-12-02-2024,6.618792441996196,0,1.4379390054390053,77.36766304347826,0.0,10,0.0,0,0.696969696969697,23,0.0,0,23180.0,2880.0,0.0,0,8.64089351109151,5.596115488134696,3.044778022956814,10,False,False,5.130780186126755,0,0.7551084862849569,61.14510869565217,0.0,10,0.0,0,0.6153846153846154,16,0.0,0,15510.0,2750.0,0.0,0,6.150076766285874,3.7425857510061062,2.407491015279768,10,False,False,1,0,0,0,1,0,0,0,0
43957,Flamengo,Fluxo,3,0,2,0-2,0,2024-02-12,flamengo-vs-fluxo-12-02-2024,4.952562428687764,0,0.6366106442577031,57.5075,0.0,10,0.0,0,0.47368421052631576,9,0.0,0,9310.0,2110.0,0.0,0,6.351601653727462,3.6974466829550217,2.6541549707724403,10,False,False,6.617013915913109,0,1.5932400932400932,79.5175,0.0,10,0.0,0,0.6551724137931034,19,0.0,0,16610.0,2350.0,0.0,0,7.912866373174628,5.7549897200952715,2.1578766530793567,10,False,False,0,0,0,1,0,1,0,0,0
43967,adalYamigos,inSanitY,3,2,0,2-0,1,2024-02-13,adal-e-amigos-vs-insanity-13-02-2024,6.877600554464768,0,1.8255708343943637,84.19791666666667,0.0,10,0.0,0,0.6875,22,0.0,0,29270.0,2990.0,0.0,0,8.706225929905159,5.662198868943939,3.04402706096122,10,False,False,4.956872064188147,0,0.637039998185509,59.45,0.0,10,0.0,0,0.6428571428571429,18,0.0,0,14915.0,2910.0,0.0,0,6.720721958782832,3.5995159651888624,3.1212059935939696,10,False,False,1,1,0,0,0,0,0,0,0
